shipment_id,mode,product_category,unit_cost,weight_kg,lat_o,lon_o,lat_d,lon_d,dist_km,plan_hrs,origin_congestion_index,weather_condition_code,labor_strike_score,current_node_stock,node_tier,actual_transit_time,is_delayed,delay_delta,predicted_ttr,risk_score,stay_impact,pivot_impact,ai_recommendation,strategic_justification
SHP-0384478,Ocean,Raw Materials,79,82.74,-17.88,4.46,-40.45,-81.78,8419.19,240.55,5.02,0.98,0.5,2753,4,265.08,0,24.53,221.86,0.38,11174.06,1290.13,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384479,Truck,Raw Materials,52,122.09,22.8,-63.2,-9.24,90.96,16876.91,187.52,5.02,1,0.5,1767,1,236.34,1,48.82,178.26,0.32,8968.28,1260.68,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384480,Ocean,Raw Materials,248,109.36,-9.24,90.96,-43.85,66.17,4532.96,129.51,4.99,1.02,0.5,2808,4,195.29,1,65.78,114.69,0.23,5985.06,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384481,Ocean,Raw Materials,218,66.74,33.73,-118.26,31.06,28.86,12027.97,343.66,5.08,0.98,0.49,886,0,536.53,1,192.87,309.99,0.5,15719.13,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384482,Truck,Raw Materials,218,66.74,18.95,72.95,4.32,-78.52,15958.86,177.32,5.01,1,0.5,1006,0,393.37,1,216.05,167,0.3,8569.51,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384483,Ocean,Semiconductors,1780,0.13,-56.51,-56.95,-21.75,56.83,9354.7,267.28,4.93,0.99,0.5,3264,3,696.91,1,429.63,240.48,0.4,13803.81,3193.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384484,Ocean,Raw Materials,145,100.37,-38.1,15.53,-47.84,-47.27,5077.74,145.08,4.96,0.99,0.51,2201,3,319.25,1,174.17,128.18,0.25,6556.43,1364.41,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384485,Rail,Raw Materials,79,82.74,14.71,-54.94,-24.51,-71.02,4697.82,58.72,5.03,0.98,0.5,1152,1,116.78,1,58.06,52.14,0.15,2687.89,1290.13,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384486,Rail,Raw Materials,218,66.74,-56.68,46.35,6.45,-94.66,13478.18,168.48,5.08,1,0.5,32,4,170.32,0,1.84,134.85,0.26,6962.36,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384487,Truck,Raw Materials,218,66.74,18.52,73.85,-35.7,114.51,7393.91,82.15,5.01,0.99,0.5,7,1,207.54,1,125.39,73.35,0.18,3887.22,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384488,Ocean,Semiconductors,1069,0.14,33.73,-118.26,31.06,28.86,12027.97,343.66,5.08,0.98,0.49,1434,0,422.88,0,79.22,306.11,0.49,16374.26,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384489,Ocean,Raw Materials,94,75.53,-50.08,82.54,-8.62,117.48,5623.91,160.68,4.94,0.99,0.49,1278,1,351.17,1,190.49,145.49,0.28,7370.45,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384490,Ocean,Raw Materials,59,76.47,-29.18,-81.9,38.72,-79.45,7554.22,215.83,5,1.01,0.5,3681,4,464.46,1,248.63,192.31,0.34,9676.56,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384491,Truck,Semiconductors,1201,0.13,13.62,13.21,-22.09,102.78,10529.42,116.99,5.04,1.01,0.49,2778,3,172.47,1,55.48,104.91,0.22,6446.59,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384492,Ocean,Semiconductors,1201,0.13,32.48,105.45,47.84,29.98,6372.07,182.06,5.04,0.99,0.5,48,2,190.03,0,7.97,158.69,0.29,9135.59,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384493,Ocean,Semiconductors,592,0.09,-35.7,114.51,12.53,-41.31,16477.91,470.8,5.01,0.98,0.5,3388,3,1263.7,1,792.9,432.57,0.67,22220.56,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384494,Ocean,Energy & Power,2037,14.68,48.63,30.7,-4.86,77.46,7472.65,213.5,4.96,1.01,0.5,4817,3,446.88,1,233.38,191,0.34,11587.52,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384495,Truck,Energy & Power,3978,21.88,6.45,-94.66,59.17,-61.27,6510.95,72.34,5.03,0.98,0.49,4843,4,94.66,1,22.32,67.94,0.17,7375.7,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384496,Truck,Raw Materials,137,131.41,-43.85,66.17,32.64,-76.95,16595.25,184.39,5.01,1.01,0.5,4070,1,361.45,1,177.06,172.24,0.31,8752.27,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384497,Ocean,Raw Materials,214,96.03,45.41,-113.72,10.03,-25.8,9054.51,258.7,5.03,1.01,0.5,503,4,337.78,1,79.08,233.12,0.39,11872.32,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384498,Rail,Raw Materials,137,131.41,-40.45,-81.78,-45.74,101.14,10426.9,130.34,4.98,0.99,0.5,1243,4,253.4,1,123.06,120.37,0.24,6158.71,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384499,Air,Energy & Power,2037,14.68,-23.82,26.38,-39.9,86.45,5833.12,6.86,5.13,1.01,0.5,1665,3,8.22,0,1.36,5.62,0.09,2318.38,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384500,Ocean,Raw Materials,94,75.53,-38.1,15.53,56.98,-91.44,14452.98,412.94,4.96,0.99,0.51,3248,3,1100.62,1,687.68,336.1,0.53,16900.71,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384501,Rail,Semiconductors,1201,0.13,-8.62,117.48,36.43,-112.78,14088.24,176.1,5.02,1.01,0.5,4463,2,433.39,1,257.29,160.29,0.3,9215.43,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384502,Rail,Raw Materials,248,109.36,6.45,-94.66,40.45,-117.37,4403.82,55.05,5.03,0.98,0.49,3014,4,111.47,1,56.42,49.85,0.15,2743.41,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384503,Truck,Raw Materials,214,96.03,12.53,-41.31,-4.98,117.14,17505.44,194.5,4.94,1.01,0.5,2075,3,206.78,0,12.28,187.67,0.33,9599.96,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384504,Ocean,Raw Materials,137,131.41,-17.98,-110.77,14.71,-54.94,7116.27,203.32,4.96,1.02,0.51,3540,4,305.96,1,102.64,183.97,0.33,9338.85,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384505,Truck,Energy & Power,3814,11.39,51.92,4.47,-1.82,46.19,7139.74,79.33,4.95,1.01,0.5,2499,0,197.8,1,118.47,68.79,0.17,7253.86,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384506,Ocean,Raw Materials,248,109.36,-24.51,-71.02,12.53,-41.31,5230.38,149.44,4.97,0.98,0.5,4146,3,250.02,1,100.58,133.22,0.26,6911.53,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384507,Air,Raw Materials,59,76.47,-47.84,-47.27,18.95,72.95,13795.98,16.23,5.07,1,0.49,1960,3,24.09,1,7.86,9.37,0.09,529.53,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384508,Ocean,Raw Materials,59,76.47,-32.17,-76.35,13.62,13.21,10767.34,307.64,5.06,1,0.5,11,1,852.13,1,544.49,281.23,0.46,14122.58,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384509,Ocean,Raw Materials,218,66.74,28.54,77.55,32.48,105.45,2700.18,77.15,5.03,1.03,0.51,2416,1,107.02,1,29.87,70.52,0.17,3745.68,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384510,Ocean,Raw Materials,214,96.03,-22.09,102.78,1.02,116.62,2975.96,85.03,5.11,0.99,0.5,4739,4,135.28,1,50.25,75.3,0.18,3981.42,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384511,Rail,Raw Materials,248,109.36,30.67,10.33,24.78,120.99,10401.34,130.02,4.98,0.97,0.5,4716,1,265.39,1,135.37,114.39,0.23,5970.19,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384512,Air,Semiconductors,1780,0.13,14.71,-54.94,-47.84,-47.27,6997.13,8.23,5.03,0.98,0.5,2722,1,15.07,1,6.84,5.44,0.09,2051.78,3193.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384513,Ocean,Semiconductors,1069,0.14,24.78,120.99,37.54,-102.52,11728.04,335.09,5.03,1.01,0.49,2606,3,743.02,1,407.93,296.31,0.48,15884.47,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384514,Ocean,Raw Materials,55,127.75,-29.18,-81.9,-22.54,-5.13,7583.41,216.67,5,1.01,0.5,772,4,449.73,1,233.06,188.01,0.33,9458.51,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384515,Ocean,Semiconductors,975,0.11,10.03,-25.8,-56.72,103.91,13275.62,379.3,5.06,0.98,0.5,3577,4,443.33,0,64.03,326.99,0.52,17324.51,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384516,Ocean,Energy & Power,2037,14.68,-47.84,-47.27,34.71,-79.62,9727.48,277.93,5.07,1,0.49,3449,3,759.96,1,482.03,247.64,0.41,14419.38,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384517,Ocean,Raw Materials,248,109.36,30.67,10.33,58.14,84.27,6229.61,177.99,4.98,0.97,0.5,4716,1,480.87,1,302.88,152.67,0.29,7884.25,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384518,Ocean,Semiconductors,1201,0.13,51.92,4.47,36.43,-112.78,8462.28,241.78,4.95,1.01,0.5,2443,0,391.32,1,149.54,215,0.37,11951.04,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384519,Ocean,Raw Materials,214,96.03,-8.62,117.48,14.71,-54.94,18947.18,541.35,5.02,1.01,0.5,1187,2,1367.45,1,826.1,456.55,0.7,23044.06,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384520,Truck,Energy & Power,2037,14.68,-47.84,-47.27,33.73,-118.26,11484.9,127.61,5.07,1,0.49,3449,3,157.67,0,30.06,112.15,0.23,7644.67,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384521,Rail,Energy & Power,2037,14.68,-56.68,46.35,30.5,-95.77,15891.05,198.64,5.08,1,0.5,2603,4,268.31,1,69.67,176.05,0.32,10839.69,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384522,Air,Energy & Power,3814,11.39,-50.08,82.54,59.17,-61.27,17515.08,20.61,4.94,0.99,0.49,2270,1,23.72,0,3.11,-0.29,0.08,3799.96,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384523,Rail,Energy & Power,3978,21.88,-57.79,-41.44,-9.24,90.96,11414.42,142.68,4.96,1.02,0.5,2564,1,253.01,1,110.33,127.92,0.25,10374.64,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384524,Ocean,Energy & Power,3978,21.88,49.3,-88.45,-40.24,33.45,15437.59,441.07,4.85,0.97,0.49,864,2,657.99,1,216.92,390.37,0.61,23497.12,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384525,Truck,Raw Materials,55,127.75,10.03,-25.8,36.43,-112.78,9080.01,100.89,5.06,0.98,0.5,3154,4,184.82,1,83.93,92.27,0.2,4671.74,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384526,Truck,Raw Materials,218,66.74,55.83,-38.26,-50.08,82.54,16122.7,179.14,4.95,0.99,0.49,305,2,396.98,1,217.84,143.85,0.27,7412.35,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384527,Ocean,Raw Materials,94,75.53,42.83,50.05,-32.17,-76.35,15223.88,434.97,5.04,1,0.49,2908,1,1045.12,1,610.15,404.6,0.63,20325.86,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384528,Ocean,Semiconductors,1201,0.13,-21.75,56.83,33.73,-118.26,18598.24,531.38,5.02,1,0.5,2970,3,625.13,0,93.75,440.14,0.68,23207.81,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384529,Ocean,Semiconductors,1201,0.13,33.73,-118.26,14.71,-54.94,6655.42,190.15,5.08,0.98,0.49,423,0,399.87,1,209.72,172.38,0.31,9820.23,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384530,Truck,Energy & Power,3814,11.39,36.43,-112.78,32.64,-76.95,3290.58,36.56,4.94,1.03,0.5,1796,4,86.45,1,49.89,32.78,0.12,5453.49,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384531,Truck,Energy & Power,2037,14.68,24.78,120.99,37.54,-102.52,11728.04,130.31,5.03,1.01,0.49,263,3,169.65,1,39.34,110.1,0.23,7542.19,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384532,Air,Raw Materials,214,96.03,49.3,-88.45,-4.86,77.46,14898.58,17.53,4.85,0.97,0.49,929,2,42.12,1,24.59,31.05,0.12,1768.99,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384533,Truck,Raw Materials,55,127.75,-52.94,98.87,28.54,77.55,9293.31,103.26,5.01,1.01,0.5,853,1,116.85,0,13.59,92.51,0.2,4683.68,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384534,Ocean,Semiconductors,1201,0.13,-4.98,117.14,-10.72,25.47,10086.93,288.2,5.05,0.98,0.49,385,2,478.69,1,190.49,264.75,0.44,14438.73,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384535,Ocean,Raw Materials,248,109.36,19.99,73.78,-23.82,26.38,7077.52,202.21,4.92,1,0.5,4109,2,337.09,1,134.88,185.76,0.33,9538.67,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384536,Ocean,Raw Materials,59,76.47,14.88,31.56,-24.51,-71.02,11936,341.03,5.04,1.02,0.5,3250,1,791.93,1,450.9,299.57,0.48,15039.46,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384537,Truck,Raw Materials,248,109.36,51.92,4.47,-10.72,25.47,7250.77,80.56,4.95,1.01,0.5,4689,0,214.07,1,133.51,72.89,0.18,3895,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384538,Rail,Raw Materials,248,109.36,-35.7,114.51,13.62,13.21,11895.78,148.7,5.01,0.98,0.5,4985,3,384.98,1,236.28,140,0.27,7250.71,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384539,Rail,Raw Materials,94,75.53,-10.72,25.47,-44.54,-82.52,10554.73,131.93,5.04,1,0.51,1415,4,353.72,1,221.79,120.23,0.24,6107.29,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384540,Ocean,Semiconductors,975,0.11,42.83,50.05,58.14,84.27,2909.83,83.14,5.04,1,0.49,3255,1,195.41,1,112.27,74.68,0.18,4709.1,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384541,Ocean,Raw Materials,214,96.03,56.98,-91.44,9.25,114.81,12269.01,350.54,5,1.02,0.5,541,2,361.24,0,10.7,305.46,0.49,15489.17,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384542,Rail,Raw Materials,248,109.36,56.98,-91.44,-4.86,77.46,14138.3,176.73,5,1.02,0.5,3060,2,471.14,1,294.41,165.17,0.3,8509.02,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384543,Ocean,Raw Materials,79,82.74,-4.86,77.46,18.95,72.95,2693.6,76.96,4.91,0.97,0.51,4965,1,110.82,1,33.86,75.15,0.18,3838.47,1290.13,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384544,Truck,Raw Materials,248,109.36,50.79,-95.24,-23.82,26.38,14237.45,158.19,5.11,1,0.5,3865,3,281.4,1,123.21,145.53,0.28,7527.16,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384545,Ocean,Raw Materials,98,96.88,-39.9,86.45,-56.51,-56.95,8756.62,250.19,5.02,1.03,0.5,4972,2,398.82,1,148.63,224.48,0.38,11324.29,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384546,Ocean,Energy & Power,3978,21.88,-44.54,-82.52,-4.86,77.46,14169.55,404.84,4.97,1.01,0.5,3097,3,923.94,1,519.1,369.76,0.58,22466.48,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384547,Ocean,Raw Materials,94,75.53,30.5,-95.77,12.46,-13.76,8552.71,244.36,5.03,1,0.5,3804,4,335.28,1,90.92,222.99,0.38,11245.37,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384548,Air,Energy & Power,3978,21.88,-10.72,25.47,50.02,55.47,7356.28,8.65,5.04,1,0.51,3726,4,21.48,1,12.83,10.82,0.09,4519.54,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384549,Air,Raw Materials,94,108.1,-44.54,-82.52,45.41,-113.72,10464,12.31,4.97,1.01,0.5,202,3,27.8,1,15.49,12.21,0.09,706.98,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384550,Ocean,Semiconductors,975,0.11,22.8,-63.2,49.3,-88.45,3683.34,105.24,5.02,1,0.5,3408,1,149.87,1,44.63,92.69,0.2,5609.29,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384551,Ocean,Energy & Power,3978,21.88,-17.98,-110.77,-47.84,-47.27,6570.77,187.74,4.96,1.02,0.51,3754,4,506.61,1,318.87,171.06,0.31,12531.33,5655.8,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384552,Air,Raw Materials,59,76.47,6.88,-90.65,-56.51,-56.95,7689.58,9.05,5.12,0.99,0.51,4037,2,17.22,1,8.17,7.84,0.09,453.14,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384553,Ocean,Energy & Power,3814,11.39,18.95,72.95,18.52,73.85,106.15,3.03,5.01,1,0.5,2522,0,3.43,0,0.4,-1.79,0.08,3724.79,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384554,Ocean,Raw Materials,137,131.41,36.43,-112.78,13.62,13.21,12080.84,345.17,4.94,1.03,0.5,4332,4,564.55,1,219.38,308.79,0.5,15579.75,1356.07,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384555,Ocean,Raw Materials,59,76.47,-22.09,102.78,18.95,72.95,5598.23,159.95,5.11,0.99,0.5,3612,4,327.86,1,167.91,142.53,0.27,7187.29,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384556,Ocean,Raw Materials,59,76.47,-22.54,-5.13,40.45,-117.37,13451.62,384.33,5.1,0.98,0.49,4462,3,784.64,1,400.31,359.64,0.57,18042.69,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384557,Truck,Raw Materials,94,108.1,36.43,-112.78,-40.45,-81.78,9115.63,101.28,4.94,1.03,0.5,3076,4,130.93,1,29.65,94.38,0.21,4815.88,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384558,Rail,Semiconductors,1069,0.14,-35.87,-99.2,-22.54,-5.13,8909.43,111.37,5.05,1,0.49,2638,2,179.88,1,68.51,103.09,0.22,6223.56,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384559,Rail,Energy & Power,3814,11.39,12.46,-13.76,-10.72,25.47,5039.89,63,5.01,1,0.5,304,4,91.49,1,28.49,53.67,0.15,6497.64,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384560,Rail,Semiconductors,1201,0.13,-4.98,117.14,12.46,-13.76,14562.92,182.04,5.05,0.98,0.49,385,2,414.88,1,232.84,164.61,0.3,9431.43,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384561,Rail,Raw Materials,52,122.09,40.45,-117.37,-40.24,33.45,17553.05,219.41,5.02,1.01,0.5,160,2,613.67,1,394.26,211.83,0.37,10646.52,1260.68,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384562,Ocean,Semiconductors,1069,0.14,37.54,-102.52,-8.62,117.48,14876.07,425.03,5.02,0.99,0.49,1717,3,472.28,0,47.25,416.37,0.64,21887.26,2397.28,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384563,Ocean,Raw Materials,94,75.53,30.67,10.33,-4.86,77.46,8134.15,232.4,4.98,0.97,0.5,2323,1,333.46,1,101.06,205.38,0.36,10364.84,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384564,Ocean,Raw Materials,94,108.1,-23.82,26.38,34.71,-79.62,12891.58,368.33,5.13,1.01,0.5,4851,3,553.54,1,185.21,325.11,0.52,16352.05,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384565,Rail,Raw Materials,218,66.74,-38.1,15.53,-17.88,4.46,2491.88,31.15,4.96,0.99,0.51,2407,3,49.56,1,18.41,27.66,0.12,1602.78,1445.49,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384566,Ocean,Raw Materials,214,96.03,38.72,-79.45,6.88,-90.65,3714.95,106.14,5.03,1.02,0.5,4653,4,153.3,1,47.16,92.29,0.2,4830.76,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384567,Air,Raw Materials,55,127.75,-32.17,-76.35,50.02,55.47,15613.24,18.37,5.06,1,0.5,4281,1,26.65,1,8.28,2.41,0.08,178.61,1264.16,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384568,Ocean,Energy & Power,2037,14.68,34.71,-79.62,14.88,31.56,10908.26,311.66,4.91,1.01,0.5,4756,3,497.75,1,186.09,291.51,0.47,16612.65,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384569,Ocean,Raw Materials,248,109.36,40.45,-117.37,58.14,84.27,8869.48,253.41,5.02,1.01,0.5,2367,2,681.83,1,428.42,223.32,0.38,11416.56,1479.95,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384570,Truck,Raw Materials,52,122.09,12.92,49.22,-24.51,-71.02,13637.34,151.53,4.98,1.01,0.5,4617,4,210.97,1,59.44,138.42,0.27,6975.98,1260.68,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384571,Air,Raw Materials,94,75.53,28.54,77.55,-43.85,66.17,8132.56,9.57,5.03,1.03,0.51,2727,1,10.46,0,0.89,9.6,0.09,575.81,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384572,Truck,Raw Materials,79,82.74,-23.82,26.38,32.48,105.45,10456.83,116.19,5.13,1.01,0.5,2991,3,225.35,1,109.16,104.85,0.22,5323.63,1290.13,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384573,Ocean,Raw Materials,94,108.1,58.14,84.27,-4.98,117.14,7607.43,217.36,5.06,0.98,0.5,2977,2,464.3,1,246.94,201.92,0.35,10192.7,1307.44,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384574,Ocean,Semiconductors,592,0.09,-43.85,66.17,-4.98,117.14,6579.54,187.99,5.01,1.01,0.5,3233,1,327.42,1,139.43,164.08,0.3,8795.97,1863.04,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384575,Truck,Semiconductors,975,0.11,4.32,-78.52,14.88,31.56,12025.94,133.62,5.03,1.03,0.5,3162,2,303.55,1,169.93,120.84,0.24,7016.98,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384576,Ocean,Raw Materials,59,76.47,-47.84,-47.27,56.98,-91.44,12348.26,352.81,5.07,1,0.49,1960,3,643.85,1,291.04,300.19,0.49,15070.29,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384577,Truck,Raw Materials,98,96.88,6.45,-94.66,47.84,29.98,11920.56,132.45,5.03,0.98,0.49,1531,4,333.49,1,201.04,120.68,0.24,6134.52,1311.7,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384578,Ocean,Energy & Power,2037,14.68,-39.9,86.45,42.83,50.05,9900.85,282.88,5.02,1.03,0.5,537,2,461.4,1,178.52,249.23,0.42,14498.99,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384579,Truck,Raw Materials,214,96.03,-29.18,-81.9,34.71,-79.62,7108.19,78.98,5,1.01,0.5,3853,4,208.76,1,129.78,70.15,0.17,3724.12,1441.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384580,Truck,Energy & Power,2037,14.68,12.53,-41.31,33.73,-118.26,8040.85,89.34,4.94,1.01,0.5,436,3,91.59,0,2.25,75.74,0.18,5824.3,3481.73,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384581,Rail,Raw Materials,94,75.53,59.17,-61.27,13.62,13.21,7828.18,97.85,5.07,1.02,0.51,2624,2,121.42,0,23.57,79.17,0.19,4054.5,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384582,Air,Semiconductors,1201,0.13,-22.09,102.78,36.43,-112.78,16243.13,19.11,5.11,0.99,0.5,2007,4,32.71,1,13.6,16.22,0.1,2011.99,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384583,Truck,Raw Materials,59,76.47,-57.21,-109.6,51.92,4.47,15893.75,176.6,5.06,1.01,0.5,2380,1,284.06,1,107.46,148.45,0.28,7483.47,1267.61,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384584,Ocean,Semiconductors,1201,0.13,18.52,73.85,-24.51,-71.02,16330.4,466.58,5.01,0.99,0.5,1355,1,865.95,1,399.37,419.99,0.65,22200.64,2545.12,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384585,Truck,Semiconductors,975,0.11,-24.51,-71.02,59.17,-61.27,9348.56,103.87,4.97,0.98,0.5,3952,3,244.52,1,140.65,95.83,0.21,5766.41,2292,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384586,Ocean,Raw Materials,94,75.53,37.54,-102.52,-4.86,77.46,16382.04,468.06,5.02,0.99,0.49,1967,3,1188.11,1,720.05,448.47,0.69,22519.23,1306.79,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384587,Ocean,Energy & Power,3814,11.39,-38.1,15.53,-23.82,26.38,1891.69,54.05,4.96,0.99,0.51,3955,3,133.77,1,79.72,50.01,0.15,6314.68,5471.91,STAY ON ROUTE,Maintain Route: Optimized for Cost
SHP-0384588,Rail,Semiconductors,1780,0.13,34.71,-79.62,28.54,77.55,12584.17,157.3,4.91,1.01,0.5,3334,3,299.09,1,141.79,139.21,0.27,8740.3,3193.6,STAY ON ROUTE,Maintain Route: Optimized for Cost
